"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-29","0.89",",,W",,," 1613",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"83",",,W","52",",,W","  280",",,W","  270",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-30","0.45",",,W",,," 1627",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"73",",,W","48",",,W","  270",",,W","  280",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-31","0.22",",,W",,," 1521",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"69",",,W","49",",,W","  270",",,W","  260",",,W","6.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-01","0.22",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"71",",,W","47",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-02","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"78",",,W","52",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-03","0.22",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"74",",,W","53",",,W","  270",",,W","  280",",,W","6.9",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-04","0.89",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"75",",,W","53",",,W","  270",",,W","  280",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-05","0.89",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"73",",,W","54",",,W","  270",",,W","  270",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-06","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"68",",,W","56",",,W","  270",",,W","  270",",,W","6.0",",,W","8.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-07","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"74",",,W","58",",,W","  110",",,W","  260",",,W","6.0",",,W","8.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-08","3.58",",,W",,,,,"0.32",",,W,2400","0.0",",,H","0.0",",,H",,,"68",",,W","61",",,W","  100",",,W","   90",",,W","10.1",",,W","17.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-09","2.91",",,W",,,,,"1.45",",,W,2400","0.0",",,H","0.0",",,H",,,"64",",,W","51",",,W","  100",",,W","  270",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-10","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"66",",,W","48",",,W","  100",",,W","  260",",,W","6.9",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-11","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"70",",,W","49",",,W","  270",",,W","  280",",,W","8.1",",,W","11.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-12","0.00",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","50",",,W","  360",",,W","  260",",,W","2.9",",,W","8.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-13","0.22",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"84",",,W","53",",,W","   80",",,W","   40",",,W","4.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-14","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"83",",,W","56",",,W","  270",",,W","  280",",,W","6.9",",,W","11.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-15","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","51",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-16","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","52",",,W","  270",",,W","  280",",,W","6.9",",,W","10.1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-17","0.22",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"78",",,W","52",",,W","  270",",,W","   50",",,W","6.0",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-18","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"76",",,W","54",",,W","  270",",,W","  280",",,W","6.9",",,W","11.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-19","1.12",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"65",",,W","53",",,W","  270",",,W","  270",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-20","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"62",",,W","51",",,W","  300",",,W","  310",",,W","12.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-21","1.57",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"64",",,W","42",",,W","  260",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-22","1.34",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"69",",,W","44",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-23","1.12",",,W",,," 1505",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"75",",,W","46",",,W","  270",",,W","  280",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-24","2.68",",,W",,," 1430",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"75",",,W","52",",,W","  270",",,W","  280",",,W","6.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-25","1.57",",,W",,," 1422",",,W","0.00","T,,W,2400",,,"0.0",",,H",,,"63",",,W","49",",,W","  260",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-26","1.57",",,W",,," 0103",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"68",",,W","46",",,W","  270",",,W","  310",",,W","6.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-27","0.45",",,W",,," 1149",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"74",",,W","49",",,W","  270",",,W","  270",",,W","6.0",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-28","0.67",",,W",,," 1445",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"83",",,W","49",",,W","  270",",,W","  290",",,W","6.0",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-29","0.45",",,W",,," 1412",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"86",",,W","53",",,W","   90",",,W","  100",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-30","1.12",",,W",,," 1426",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"82",",,W","57",",,W","  280",",,W","  280",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-01-31","0.67",",,W",,," 1313",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"81",",,W","52",",,W","  270",",,W","  280",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-01","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","52",",,W","  270",",,W","  270",",,W","4.9",",,W","8.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-02","0.22",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"84",",,W","54",",,W","  140",",,W","  150",",,W","6.9",",,W","8.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-03","0.22",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"80",",,W","53",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-04","0.22",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"81",",,W","51",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-05","0.67",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"77",",,W","53",",,W","  270",",,W","  270",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-06","1.12",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"73",",,W","54",",,W","  260",",,W","  270",",,W","6.0",",,W","10.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-07","0.67",",,W",,," 1526",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"82",",,W","51",",,W","  270",",,W","  280",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-08","1.12",",,W",,," 1342",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"83",",,W","52",",,W","  270",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-09","1.12",",,W",,," 2314",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"73",",,W","54",",,W","  160",",,W","  150",",,W","6.0",",,W","10.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-10","1.79",",,W",,," 0531",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"65",",,W","55",",,W","  100",",,W","  100",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-11","1.34",",,W",,," 1447",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","50",",,W","  270",",,W","  280",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-12","2.24",",,W",,," 1449",",,W","0.01",",,W,2400","0.0",",,H","0.0",",,H",,,"63",",,W","53",",,W","  260",",,W","  260",",,W","8.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-13","2.68",",,W",,," 1505",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"66",",,W","51",",,W","  130",",,W","  180",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-14","1.12",",,W",,," 1554",",,W","0.00","T,,W,2400","0.0",",,H","0.0",",,H",,,"69",",,W","54",",,W","  270",",,W","  280",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-15","1.34",",,W",,," 1601",",,W","0.00",",,W,2400","0.0",",,H",,,,,"71",",,W","51",",,W","  280",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-16","0.67",",,W",,," 1624",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"74",",,W","49",",,W","  270",",,W","  270",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-17","1.12",",,W",,," 1459",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"76",",,W","49",",,W","  280",",,W","  260",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-18","0.67",",,W",,," 1447",",,W","0.00","T,,W,2400",,,"0.0",",,H",,,"69",",,W","48",",,W","  270",",,W","  280",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-19","4.70",",,W",,," 1430",",,W","0.00","T,,W,2400",,,"0.0",",,H",,,"59",",,W","48",",,W","  340",",,W","  270",",,W","13.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-20","2.68",",,W",,," 1555",",,W","0.00","T,,W,2400",,,"0.0",",,H",,,"60",",,W","40",",,W","  270",",,W","  270",",,W","10.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-21","2.01",",,W",,," 1547",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"62",",,W","47",",,W","  270",",,W","  280",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-22","3.13",",,W",,," 1440",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"62",",,W","45",",,W","  270",",,W","  270",",,W","8.9",",,W","18.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-23","4.92",",,W",,," 1527",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"59",",,W","44",",,W","  260",",,W","  340",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-24","1.57",",,W",,," 1416",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"62",",,W","40",",,W","  270",",,W","  270",",,W","10.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-25","1.79",",,W",,," 1617",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"68",",,W","44",",,W","  270",",,W","  270",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-26","1.57",",,W",,," 2203",",,W","0.02",",,W,2400",,,"0.0",",,H",,,"67",",,W","45",",,W","  270",",,W","  270",",,W","8.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-27","1.12",",,W",,," 1040",",,W","0.00","T,,W,2400",,,"0.0",",,H",,,"56",",,W","43",",,W","  270",",,W","  180",",,W","6.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-02-28","1.79",",,W",,," 1339",",,W","0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"62",",,W","41",",,W","  100",",,W","  150",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-01","2.24",",,W",,,,,"0.00","T,,W,2400",,,"0.0",",,H",,,"63",",,W","45",",,W","  270",",,W","  270",",,W","8.1",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-02","3.13",",,W",,,,,"0.51",",,W,2400","0.0",",,H","0.0",",,H",,,"59",",,W","51",",,W","  100",",,W","  100",",,W","10.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-03","0.67",",,W",,,,,"0.05",",,W,2400",,,"0.0",",,H",,,"61",",,W","48",",,W","  270",",,W","  270",",,W","10.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-04","1.79",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"62",",,W","43",",,W","  270",",,W","  270",",,W","10.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-05","0.45",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","44",",,W","  270",",,W","  270",",,W","8.1",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-06","2.01",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"78",",,W","50",",,W","  270",",,W","  270",",,W","8.9",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-07","0.00",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","51",",,W","  270",",,W","  270",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-08","1.12",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"73",",,W","50",",,W","  260",",,W","  270",",,W","6.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-09","1.79",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","55",",,W","  270",",,W","  280",",,W","6.9",",,W","12.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-10","2.46",",,W",,,,,"0.51",",,W,2400","0.0",",,H","0.0",",,H",,,"62",",,W","57",",,W","  110",",,W","  100",",,W","10.1",",,W","18.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-11","2.01",",,W",,,,,"0.02",",,W,2400","0.0",",,H","0.0",",,H",,,"69",",,W","57",",,W","  170",",,W","  180",",,W","6.9",",,W","10.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-12","1.34",",,W",,,,,"0.00","T,,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","57",",,W","  270",",,W","  270",",,W","8.9",",,W","17.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-13","1.12",",,W",,,,,"0.05",",,W,2400","0.0",",,H","0.0",",,H",,,"70",",,W","58",",,W","  270",",,W","  260",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-14","2.46",",,W",,,,,"0.07",",,W,2400","0.0",",,H","0.0",",,H",,,"65",",,W","54",",,W","  270",",,W","  270",",,W","10.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-15","3.58",",,W",,,,,"0.17",",,W,2400","0.0",",,H","0.0",",,H",,,"67",",,W","51",",,W","  270",",,W","  270",",,W","8.9",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-16","2.91",",,W",,,,,"0.10",",,W,2400","0.0",",,H","0.0",",,H",,,"63",",,W","52",",,W","  270",",,W","  280",",,W","12.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-17","1.34",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"62",",,W","50",",,W","  270",",,W","  270",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-18","1.12",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"64",",,W","46",",,W","  270",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-19","2.01",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"74",",,W","49",",,W","  270",",,W","  270",",,W","8.9",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-20","1.57",",,W",,,,,"0.00","T,,W,2400","0.0",",,H","0.0",",,H",,,"72",",,W","56",",,W","  270",",,W","  280",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-21","2.01",",,W",,,,,"0.65",",,W,2400","0.0",",,H","0.0",",,H",,,"65",",,W","55",",,W","   70",",,W","  360",",,W","6.9",",,W","11.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-22","2.01",",,W",,,,,"0.56",",,W,2400","0.0",",,H","0.0",",,H",,,"65",",,W","57",",,W","  130",",,W","  130",",,W","8.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2018-03-23","1.57",",,W",,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"69",",,W","55",",,W","  270",",,W","  270",",,W","10.1",",,W","18.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
